date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-04-05,32,19,0.0,11.6,7,7,87,03:42 PM,04:23 AM,06:07 AM,06:44 PM,4,25,25,26,21,16,27,0.1,1014,32,10,208,13
2020-04-06,32,22,0.0,11.6,7,7,94,04:51 PM,05:04 AM,06:06 AM,06:45 PM,6,27,27,27,21,1,28,0.0,1013,32,10,319,13
2020-04-07,29,19,0.0,10.3,6,6,100,06:00 PM,05:44 AM,06:04 AM,06:46 PM,7,24,24,24,24,47,35,1.0,1012,29,10,241,15
2020-04-08,30,17,0.0,11.6,7,7,100,07:10 PM,06:22 AM,06:03 AM,06:46 PM,7,24,24,24,18,23,37,1.9,1012,30,10,291,11
2020-04-09,33,19,0.0,11.6,7,7,83,08:20 PM,07:01 AM,06:02 AM,06:47 PM,6,25,25,26,18,5,29,0.0,1012,33,10,315,11
2020-04-10,33,21,0.0,10.3,6,6,76,09:30 PM,07:42 AM,06:01 AM,06:48 PM,7,28,28,28,25,25,30,0.4,1013,33,10,338,16
2020-04-11,35,21,0.0,12.5,7,7,68,10:37 PM,08:26 AM,06:00 AM,06:48 PM,8,29,29,29,19,1,28,0.0,1015,35,10,319,12
2020-04-12,36,22,0.0,12.9,8,8,61,11:42 PM,09:14 AM,05:59 AM,06:49 PM,8,30,30,29,21,4,28,0.0,1012,36,10,314,13
2020-04-13,37,24,0.0,12.9,8,8,53,No moonrise,10:06 AM,05:58 AM,06:50 PM,9,30,30,31,19,10,27,0.0,1009,37,10,311,13
2020-04-14,38,26,0.0,12.9,8,8,46,12:41 AM,11:01 AM,05:56 AM,06:50 PM,8,33,33,33,16,28,25,2.1,1010,38,10,256,10
2020-04-15,37,25,0.0,13.0,8,8,38,01:34 AM,11:58 AM,05:55 AM,06:51 PM,6,31,31,32,16,20,22,0.0,1011,37,10,108,10
2020-04-16,37,23,0.0,13.0,7,7,30,02:19 AM,12:55 PM,05:54 AM,06:52 PM,5,31,31,31,14,39,22,0.1,1009,37,10,306,9
2020-04-17,34,20,0.0,11.9,6,6,23,03:00 AM,01:51 PM,05:53 AM,06:52 PM,10,26,26,26,21,57,39,6.2,1010,34,9,128,14
2020-04-18,33,19,0.0,12.0,6,6,15,03:36 AM,02:46 PM,05:52 AM,06:53 PM,12,25,25,25,22,57,46,3.1,1012,33,10,134,12
2020-04-19,32,20,0.0,13.0,7,7,8,04:08 AM,03:40 PM,05:51 AM,06:53 PM,9,26,26,26,13,19,36,0.3,1010,32,10,265,8
2020-04-20,33,22,0.0,13.0,7,7,0,04:38 AM,04:32 PM,05:50 AM,06:54 PM,7,28,28,28,16,25,31,0.6,1011,33,10,273,10
2020-04-21,33,20,0.0,13.1,7,7,0,05:07 AM,05:25 PM,05:49 AM,06:55 PM,8,27,27,27,15,28,32,1.3,1011,33,10,292,10
